,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,labels
970,1.44053E+18,1.44053E+18,2021-09-22 04:27:48+00:00,22/9/2021,4:27:48,0,1.13009E+18,bluebxbygirl,DANN,,why is my anxiety getting worse? 😩,en,[],[],[],0,0,0,[],[],https://twitter.com/bluebxbygirl/status/1440533261805965318,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
971,1.44053E+18,1.44053E+18,2021-09-22 04:20:37+00:00,22/9/2021,4:20:37,0,34912538,elchikito,Flo 'ElChikito',,"@lucatucconi I missed 3 flights within the same week.For one (Munich &gt; Los Angeles) I was at the airport 3 hours before departkng but lost track of time watching animes. The company rebooked me immediately to a Munich &gt; Chicaco &gt; Los Angeles, but first class.  Instantly cured my anxiety 😂",en,[],[],[],1,0,4,[],[],https://twitter.com/elChikito/status/1440531453821919234,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'lucatucconi', 'name': 'RoBoHoBo', 'id': '958343480'}]",,,,,anxious
972,1.44053E+18,1.44022E+18,2021-09-22 04:17:29+00:00,22/9/2021,4:17:29,0,138925016,luvlyleia,lyleia,,@salsyahirah77 It was me my dear. I got anxiety issue. Make sure properly plan for financial commitment.  My plan that time was:  a) Took up some Freelance job so I didn't have to tight commitment for full hours of job in office b) Quick turnover online business to support for extra cash,en,[],[],[],0,0,1,[],[],https://twitter.com/luvlyleia/status/1440530665586364426,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'salsyahirah77', 'name': 'ssyahyrah', 'id': '952843560641953792'}]",,,,,anxious
973,1.44053E+18,1.44053E+18,2021-09-22 04:16:26+00:00,22/9/2021,4:16:26,0,28301045,nishakira,Nisha | نيشا,,I love and hate this piece because it gives me so much unnecessary stress and anxiety during fights.,en,[],[],[],0,0,1,[],[],https://twitter.com/nishakira/status/1440530402049855491,FALSE,https://twitter.com/GenshinImpact/status/1440163878462054406,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
974,1.44052E+18,1.44052E+18,2021-09-22 03:41:38+00:00,22/9/2021,3:41:38,0,106161153,ceenaomi,The Super Consistent Runner,,I have such anxiety thinking of the possibility of returning😪,en,[],[],[],0,0,0,[],[],https://twitter.com/ceenaomi/status/1440521644854812676,FALSE,https://twitter.com/noksy_k/status/1440209676616941568,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
975,1.44052E+18,1.44052E+18,2021-09-22 03:35:00+00:00,22/9/2021,3:35:00,0,2607433694,farhain_suhaimi,Kento,,When u get the hang of ur mos ull get used to it. But what gives u the anxiety is making mistake. Cause everything u do/did hold it risks.,en,[],[],[],0,0,1,[],[],https://twitter.com/farhain_suhaimi/status/1440519975794458628,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
976,1.44051E+18,1.44051E+18,2021-09-22 03:01:30+00:00,22/9/2021,3:01:30,0,2936707596,tyraaharun,tyra ✨,,"@nrerni_ Morning bb 🤍, im fine but last night i mcm anxiety la kot . Ternangis hahaha",en,[],[],[],1,0,0,[],[],https://twitter.com/tyraaharun/status/1440511546547793920,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'nrerni_', 'name': 'Erni ☕️', 'id': '393291926'}]",,,,,anxious
977,1.44051E+18,1.44051E+18,2021-09-22 02:43:10+00:00,22/9/2021,2:43:10,0,755473700,hnismn,Tiqa jual Coway.,,"Semalam we talked about the anxiety attack I had. Fitri insist nak tahu apa yang trigger my anxiety. Upon knowing, dia quickly apologize.",en,[],[],[],1,0,1,[],[],https://twitter.com/hnismn/status/1440506932092014610,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
978,1.44051E+18,1.44051E+18,2021-09-22 02:38:53+00:00,22/9/2021,2:38:53,0,4044827188,joncheetham1,"Jon Cheets, 人間ロボット",,"As a 33-year old, and a parent, anxiety over the climate crisis is a constant unnerving hum in the back of my mind.",en,[],[],[],0,0,0,[],[],https://twitter.com/JonCheetham1/status/1440505853069578242,FALSE,https://twitter.com/ClimateReality/status/1440343563389136901,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
979,1.4405E+18,1.4405E+18,2021-09-22 02:24:41+00:00,22/9/2021,2:24:41,0,3003204794,misafwan,ඞSafwan,,"mau p cek diagnose kena anxiety ka x, Dr bilang positif thinking jak nanti tebegantung sama ubat kalau medication 😌",in,[],[],[],1,0,1,[],[],https://twitter.com/MISafwan/status/1440502279321243648,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
980,1.4405E+18,1.4405E+18,2021-09-22 02:23:31+00:00,22/9/2021,2:23:31,0,1.10512E+18,harleyiaa,𝒶𝒻 👑,,21 years old and need to handle my anxiety,en,[],[],[],0,0,2,[],[],https://twitter.com/harleyiaa/status/1440501986034475015,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
981,1.4405E+18,1.44022E+18,2021-09-22 02:19:34+00:00,22/9/2021,2:19:34,0,75777431,emilylims,VSR by Ems,,"@salsyahirah77 Ada awak, sy lah tu. Sy buat keputusan tu lepas warded seminggu sebab anxiety &amp; depression, doctor buat surat nak bagi pada HR (sbb sy mengadu pasal bos) tp sy ckp tak apa lah, biar sy buat surat sendiri je. Surat resign terus 😅 🤭",in,[],[],[],0,1,7,[],[],https://twitter.com/emilylims/status/1440500991716069384,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'salsyahirah77', 'name': 'ssyahyrah', 'id': '952843560641953792'}]",,,,,anxious
982,1.4405E+18,1.4405E+18,2021-09-22 02:14:00+00:00,22/9/2021,2:14:00,0,547388854,dhev_99,D.S.M.R,,The anxiety I got when my coordinator explained what’s up for my final year...,en,[],[],[],0,0,3,[],[],https://twitter.com/Dhev_99/status/1440499593699999750,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
983,1.44049E+18,1.44048E+18,2021-09-22 01:38:25+00:00,22/9/2021,1:38:25,0,256514446,saifulmikail,SaiFuL MikaiL,,@mkini_bm Banyak lagi isu … isu remeh nie laaa di ulang ulang… padahal kenapa tak fikir pasal masa depan anak2 yg dah lamaaaaaa ketinggalan … stress ..anxiety semua…masalah sosial di kalangan remaja yg makin menekan …  https://t.co/0G8seOmXe3,in,[],[],[],1,0,0,[],[],https://twitter.com/SaifulMikail/status/1440490635773898757,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1440490554953912322/pu/img/f3oI0kxDictv-YgD.jpg,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'mkini_bm', 'name': 'Malaysiakini (BM)', 'id': '18714463'}]",,,,,anxious
984,1.44049E+18,1.44049E+18,2021-09-22 01:37:03+00:00,22/9/2021,1:37:03,0,1.01546E+18,hiremaidea,hiremaid.com.sg,,Home Recovery COVID-19 Cases Share Their Experience &amp; Anxiety Over The Lack Of Instructions From MOH  https://t.co/Cai4SMBUI2,en,[],['http://dlvr.it/S81xfn'],[],0,1,0,[],[],https://twitter.com/HIREMAIDEA/status/1440490293833338886,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
985,1.44049E+18,1.44049E+18,2021-09-22 01:34:33+00:00,22/9/2021,1:34:33,0,1.01989E+18,farahehehe2,._.,,Anxiety day ke harini ? Tangan mengigil smpai tkbole pegang pisau ni,in,[],[],[],0,0,0,[],[],https://twitter.com/Farahehehe2/status/1440489665782431751,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
986,1.44049E+18,1.44049E+18,2021-09-22 01:27:08+00:00,22/9/2021,1:27:08,0,95599246,aizlynn88,Faizlinda Bte Yacob,,anxiety Vs panic.....rata2 lepas xxxxx ni kena lagi teruk...,in,[],[],[],0,0,0,[],[],https://twitter.com/aizlynn88/status/1440487799237398529,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
987,1.44047E+18,1.44047E+18,2021-09-22 00:18:18+00:00,22/9/2021,0:18:18,0,1.34972E+18,jabiboiii,🤍,,tangina ginising social anxiety ko ng 7:30 presentation 😭,tl,[],[],[],0,0,0,[],[],https://twitter.com/Jabiboiii/status/1440470473502978056,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
988,1.44047E+18,1.44047E+18,2021-09-22 00:13:57+00:00,22/9/2021,0:13:57,0,223369138,luminazee,Venteka,,The battery health maximum capacity only exist to give me anxiety,en,[],[],[],0,0,0,[],[],https://twitter.com/LuminaZee/status/1440469379066437632,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
989,1.44046E+18,1.44046E+18,2021-09-21 23:31:56+00:00,21/9/2021,23:31:56,0,251475033,jauharymuhammad,muhammadjauhary,,Anxiety and depression are usually caused by not being present. Anxiety is living in Future. Depression is living in the past. #fyi,en,[],[],[],0,0,0,['fyi'],[],https://twitter.com/JauharyMuhammad/status/1440458807654580234,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
990,1.44046E+18,1.44046E+18,2021-09-21 23:31:46+00:00,21/9/2021,23:31:46,0,7.83001E+17,_jidahh,jidjid,,"Takod gila semalam sampai tak leh tidur sangat, anxiety teruk! Goodluck dearself!🤍",in,[],[],[],0,0,1,[],[],https://twitter.com/_jidahh/status/1440458762649702404,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
991,1.44045E+18,1.44045E+18,2021-09-21 22:49:15+00:00,21/9/2021,22:49:15,0,75323731,gedeon_n_buena,IAMgoodstar 🌟,,"Psalm 46:10🙏❤️ Surrender your anxiety. Be still and realize that I am God. I am God above all the nations, and I am exalted throughout the whole earth.(TPT)  https://t.co/Ke6t4cG7i5",en,[],['https://www.instagram.com/p/CUAk7QlhVCO/?utm_medium=twitter'],[],0,0,0,[],[],https://twitter.com/gedeon_N_buena/status/1440448064204918788,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
992,1.44044E+18,1.44044E+18,2021-09-21 22:36:24+00:00,21/9/2021,22:36:24,0,8.7113E+17,_yurekadess,杏🍑,,Have anxiety with overthinking sucks.,en,[],[],[],1,0,2,[],[],https://twitter.com/_yurekadess/status/1440444832862728192,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
993,1.44044E+18,1.44044E+18,2021-09-21 22:23:41+00:00,21/9/2021,22:23:41,0,1.32878E+18,lopezshiaraa,🍒,,My anxiety be whooping me without me realizing it i be ripping paper up into tiny pieces at my desk and don’t even be noticing I’m doing it,en,[],[],[],0,0,0,[],[],https://twitter.com/Lopezshiaraa/status/1440441629911879682,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
994,1.44043E+18,1.44043E+18,2021-09-21 21:24:18+00:00,21/9/2021,21:24:18,0,8.26738E+17,bevinakaur,Bevina Kaur,,Random anxiety hours :/,en,[],[],[],0,0,7,[],[],https://twitter.com/bevinakaur/status/1440426686244274182,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
995,1.44042E+18,1.44042E+18,2021-09-21 21:09:00+00:00,21/9/2021,21:09:00,0,1.30491E+18,ziporrrah,Nayanx,,My anxiety is off the charts,en,[],[],[],0,0,1,[],[],https://twitter.com/Ziporrrah/status/1440422836363939842,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
996,1.44042E+18,1.44042E+18,2021-09-21 20:45:05+00:00,21/9/2021,20:45:05,0,705017130,lilynaamandadin,Primadonna girl,,"Waktu tidur, tak boleh tido sbb fikir pasal keje. Waktu kerja, susah nak fokus sebab mengantuk.  This circle annoys me. Damn you anxiety!",in,[],[],[],0,0,0,[],[],https://twitter.com/LilyNaamandadin/status/1440416816937902081,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
997,1.44041E+18,1.44041E+18,2021-09-21 20:34:51+00:00,21/9/2021,20:34:51,0,7.59416E+17,anesamran,anes,,my anxiety lagi teruk mcm2 fikir skrg lepas tgk squid game....,in,[],[],[],0,0,0,[],[],https://twitter.com/anesamran/status/1440414241702383622,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
998,1.44041E+18,1.44024E+18,2021-09-21 20:22:37+00:00,21/9/2021,20:22:37,0,247703321,assir522,Assir @ 1$,,"@bernamadotcom @Khairykj @KKMPutrajaya There is no two ways about it. They are our real heroes especially during the past two years in the #pandemic era. They are our national treasure &amp; saviour also. All of them must be made permanent &amp; Govt should apologise to them for the cause of anxiety, insecure &amp; unappreciated.",en,[],[],[],0,1,5,['pandemic'],[],https://twitter.com/Assir522/status/1440411164555440133,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'bernamadotcom', 'name': 'BERNAMA', 'id': '106669711'}, {'screen_name': 'Khairykj', 'name': 'Khairy Jamaluddin 🇲🇾🌺', 'id': '18901882'}, {'screen_name': 'KKMPutrajaya', 'name': 'KKMalaysia🇲🇾', 'id': '531041640'}]",,,,,anxious
999,1.44041E+18,1.44041E+18,2021-09-21 20:19:59+00:00,21/9/2021,20:19:59,0,1.21377E+18,fahminisation,Muhammad Ikmal Fahmi,,Fidget Toys for Anxiety: 18 Options  https://t.co/rmK9wZzeX9 via @healthline,en,"[{'screen_name': 'healthline', 'name': 'healthline', 'id': '14985126'}]",['https://www.healthline.com/health/fidget-toys-for-anxiety?utm_medium=social&utm_source=twitter&utm_campaign=social-sharebar-referred-desktop'],[],0,0,0,[],[],https://twitter.com/fahminisation/status/1440410500605440005,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1000,1.44039E+18,1.44039E+18,2021-09-21 18:56:06+00:00,21/9/2021,18:56:06,0,538167780,fadjoy94,Mohd Adjoy™,,Lol.. who say tiktok not beneficial not only see hot girls/funny video but like legit good...hahaha.. i learn that Surah ah dhuha is good for depression and anxiety.. tmbh2 sembahyg Mygod  xtau nk explain,en,[],[],[],0,0,0,[],[],https://twitter.com/fadjoy94/status/1440389392376348673,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1001,1.44038E+18,1.44038E+18,2021-09-21 18:19:53+00:00,21/9/2021,18:19:53,0,4277956393,izzuddin_irshad,Izzuddin Irshad,,"They will never know the struggle I faced being in this path they want me to be.  The endless nights of tears. The countless days of stress.  The anxiety. Insecurity. Uncertainty. Unworthy. Here I am, still on that same path.",en,[],[],[],0,0,0,[],[],https://twitter.com/Izzuddin_Irshad/status/1440380275159035905,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1002,1.44037E+18,1.44037E+18,2021-09-21 17:58:41+00:00,21/9/2021,17:58:41,0,7.10228E+17,lanzalnal,Abang Bubur Ayam,,"Aku tak suka hujan waktu macam ni sebab masa kecik, hujan macam inilah aku dapat berita nenek aku meninggal. Sampai sekarang kalau hujan waktu macam ni, anxiety aku datang cakap samekom, tengah buat mende tuuu?  https://t.co/PgSjn3698x",in,[],[],[],2,9,38,[],[],https://twitter.com/lANZAlNAL/status/1440374941040271363,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1440374872043966468/pu/img/5umYkP44BBcbH4a6.jpg,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1003,1.44037E+18,1.44037E+18,2021-09-21 17:53:45+00:00,21/9/2021,17:53:45,0,192482863,cmaineeeee,CMaineee.,,the anxiety for what’s to come is real.,en,[],[],[],0,0,0,[],[],https://twitter.com/CMaineeeee/status/1440373700344180742,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1004,1.44037E+18,1.44037E+18,2021-09-21 17:53:12+00:00,21/9/2021,17:53:12,0,237613387,badryzza,nq 🌿,,I kenot kalau hujan2 mcm ni terus anxiety level zassssss,in,[],[],[],0,0,0,[],[],https://twitter.com/badryzza/status/1440373562842370057,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1005,1.44037E+18,1.44037E+18,2021-09-21 17:49:05+00:00,21/9/2021,17:49:05,0,1.1236E+18,luiz_yaa,Dilan Cabang Padang,,"Aku benci menjalani ini smua Aku benar"" ingin berhenti Itu lah mengapa aku lebih ingin sendiri, stres,depresi ,anxiety biar hanya aku yg merasakan nya sendiri Aku selalu bertanya"" ,Apa yg salah pada diriku??  https://t.co/tN8xLSd3x7",in,[],[],[],0,0,1,[],[],https://twitter.com/luiz_yaa/status/1440372524487872519,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1440372423786778631/pu/img/DTEmbhmhVOb_TRsK.jpg,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1006,1.44037E+18,1.44037E+18,2021-09-21 17:44:16+00:00,21/9/2021,17:44:16,0,1.27507E+18,tendouismymine,Tendou Mine,,"And da also has anxiety about his hair, most likely he got bullied about his hair not being able to go back to the way it was because of her sleeping habits. Besides Satori and Kentarou, maybe Tetsurou is one of the characters in Haikyuu who has a gloomy past.",en,[],[],[],1,0,0,[],[],https://twitter.com/Tendouismymine/status/1440371315135823874,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1007,1.44037E+18,1.44033E+18,2021-09-21 17:32:30+00:00,21/9/2021,17:32:30,0,8.41302E+17,xenocrystsow,Yuuki Eden Kobayashi,,@SaviourHeavier I remembered feeling like I wasn't good enough to get a 4k medal (My highest up until the SS was 3900+ since the start of the game in season 1)  Then I got motivated by your clips and decided why the hell not  Thanks for indirectly pushing me past my anxiety &amp; mental block  https://t.co/4FK1MKWYBT,en,[],[],['https://pbs.twimg.com/media/E_03ISqVIAszzcu.jpg'],1,0,1,[],[],https://twitter.com/XenoCrystsOW/status/1440368350475927552,FALSE,,1,https://pbs.twimg.com/media/E_03ISqVIAszzcu.jpg,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'SaviourHeavier', 'name': 'Saviour', 'id': '555954065'}]",,,,,anxious
1008,1.44037E+18,1.44037E+18,2021-09-21 17:23:51+00:00,21/9/2021,17:23:51,0,1.16594E+18,jxseph77,Joseph,,the anxiety from not being able to find ur airpods on ur bed aft waking up,en,[],[],[],0,0,2,[],[],https://twitter.com/jxseph77/status/1440366173778944001,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1009,1.44035E+18,1.44035E+18,2021-09-21 16:12:45+00:00,21/9/2021,16:12:45,0,9.87289E+17,vegita49,riz_satu dose baru,,@rvnhw u have anxiety be ware,en,[],[],[],0,0,0,[],[],https://twitter.com/Vegita49/status/1440348282413195268,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'rvnhw', 'name': 'ria', 'id': '974525828863115264'}]",,,,,anxious
1010,1.44035E+18,1.44035E+18,2021-09-21 16:11:03+00:00,21/9/2021,16:11:03,0,1.35696E+18,dspersonality,mr lonely,,here comes my anxiety at times like this,en,[],[],[],0,0,0,[],[],https://twitter.com/DsPersonality/status/1440347853252030466,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1011,1.44035E+18,1.44035E+18,2021-09-21 16:03:15+00:00,21/9/2021,16:03:15,0,2677739054,enonengg,ayenin perlukan bantuan ,,"from once a month of having anxiety attacks then shifting to weekly and now almost 3 times a day, healing is a roller coaster ainin, you'll get through this",en,[],[],[],0,0,5,[],[],https://twitter.com/enonengg/status/1440345889441124352,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1012,1.44034E+18,1.44034E+18,2021-09-21 15:59:18+00:00,21/9/2021,15:59:18,0,1.42009E+18,almondf1wrc,Almond 🇲🇾,,@hananenebiitch Nahhh dont be sorry I just had that level of (not sure to call it anxiety or not)  well Ill deal with it someday,en,[],[],[],0,0,1,[],[],https://twitter.com/almondf1wrc/status/1440344895831490568,FALSE,,0,,,"1.290270,103.851959,500km",,,,,"[{'screen_name': 'hananenebiitch', 'name': 'ava/mellow ★ playing cr:ovenbreak', 'id': '1080861140995821570'}]",,,,,anxious
1013,1.44034E+18,1.44028E+18,2021-09-21 15:50:07+00:00,21/9/2021,15:50:07,0,9.98256E+17,prostalkr,K E A T,,wow i have red wine pounding my head but damn i rly think this is the season for me to thrive because i rly managed to handle my anxieties and just let myself speak and honestly self love journeys are so amazing and real,en,[],[],[],1,0,1,[],[],https://twitter.com/prostalkr/status/1440342585826971663,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1014,1.44034E+18,1.44034E+18,2021-09-21 15:44:03+00:00,21/9/2021,15:44:03,0,156224191,raraloko,Coin Auntie,,I have severe depression and anxiety. Im a chronic doomsday preper. I'm completely self sufficient which isn't as good as you think.,en,[],[],[],0,0,0,[],[],https://twitter.com/Raraloko/status/1440341058492133383,FALSE,https://twitter.com/Miss_Calita/status/1440035923362648070,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1015,1.44034E+18,1.44034E+18,2021-09-21 15:37:25+00:00,21/9/2021,15:37:25,0,33219345,farahkwon,ᶠᵃʳᵃʰ ʕ•̫͡•,,"my boss has been freakin persistent about something, i’d wished he would give it up already. heck now there’s nothing except anxieties and nerves for me 😵‍💫",en,[],[],[],0,0,0,[],[],https://twitter.com/Farahkwon/status/1440339392095084556,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1016,1.44034E+18,1.44034E+18,2021-09-21 15:34:42+00:00,21/9/2021,15:34:42,0,9.47065E+17,snalia__,Sunflower 🌻,,Anxiety is equal to insomnia. Yes i didnt sleep at nights these few days due to overthink. I boleh mati kalau satu malam tak overthink.,en,[],[],[],1,0,2,[],[],https://twitter.com/snalia__/status/1440338707362447378,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1017,1.44034E+18,1.44034E+18,2021-09-21 15:32:36+00:00,21/9/2021,15:32:36,0,9.47065E+17,snalia__,Sunflower 🌻,,Dah lama sangat tak dapat anxiety so bila dapat anxiety dia macam fuck up sekejap sebab you blur &amp; tak tahu nak overcome macam mana.,in,[],[],[],0,0,0,[],[],https://twitter.com/snalia__/status/1440338177365983255,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1018,1.44034E+18,1.44034E+18,2021-09-21 15:28:29+00:00,21/9/2021,15:28:29,0,1.0787E+18,unabunaa,FaiUNa,,"So to prevent it, I stop my business tak stop pon.. order masuk tapi I x excited. I just focus on myself masa tu.. I xnk anxiety ada satu tahap I gigil I x score my business",en,[],[],[],1,0,0,[],[],https://twitter.com/unabunaa/status/1440337143633563654,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1019,1.44034E+18,1.44034E+18,2021-09-21 15:26:59+00:00,21/9/2021,15:26:59,0,1.0787E+18,unabunaa,FaiUNa,,Pastu I jadi mood swing kaw kaw.. I xnk dgr ckppp org especially arahan.. no I can't.. I jadi pressure dgn push.. selama ni I ok.. I ingat I anxiety disorder,in,[],[],[],1,0,0,[],[],https://twitter.com/unabunaa/status/1440336762778177547,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1020,1.44033E+18,1.44033E+18,2021-09-21 15:18:19+00:00,21/9/2021,15:18:19,0,29130633,mazuhotohori,MAZU♡KAMIJO☆FOREVER☆,,"Even after all the spoilers and knowing what happened in ep 24 of Tokyo Revengers, I had to stop halfway while watching because I was having a anxiety attack.  https://t.co/30hHsiHKWD",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/E_0YqmoVUBcAoC_.jpg'],0,0,0,[],[],https://twitter.com/mazuhotohori/status/1440334584806195209,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/E_0YqmoVUBcAoC_.jpg,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1021,1.44033E+18,1.44033E+18,2021-09-21 15:17:34+00:00,21/9/2021,15:17:34,0,1.2326E+18,garyveesiva,Garyvee Siva,,Why Do Anxious Owners Tend To Have Anxious Dogs? #Anxiety  https://t.co/L0cy1CQEff,en,[],['https://buff.ly/3hUJIXV'],[],0,0,1,['anxiety'],[],https://twitter.com/garyveesiva/status/1440334395156492301,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1022,1.44033E+18,1.44033E+18,2021-09-21 15:16:15+00:00,21/9/2021,15:16:15,0,1.15664E+18,winnerli44,✖️,,"Lecturer pon sampai tanya aku okay ke dak sbb kerja barai teruk. Punca diorang treat aku macam tu sbb akunya anxiety ni teruk kadang2 emo. Aku okay kalau diorang tegur aku pasal tu tapi diorang create grp bagai, ignore aku, then cerita macam2 kat budak laki studio aku huhuhu",in,[],[],[],0,0,0,[],[],https://twitter.com/winnerli44/status/1440334061461929987,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1023,1.44033E+18,1.44033E+18,2021-09-21 15:15:12+00:00,21/9/2021,15:15:12,0,546132311,andreavarsha,Andrea Varsha ✨,,Omg fly circuit is coming back - hopefully I can get my anxiety down by end of the month CAUSE I REALLY WANNA THROW SOME WEIGHTS AROUND LOL,en,[],[],[],0,0,0,[],[],https://twitter.com/AndreaVarsha/status/1440333798839750658,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1024,1.44033E+18,1.44033E+18,2021-09-21 14:55:36+00:00,21/9/2021,14:55:36,0,1.32473E+18,wonuxgd,mai life incomplete w/o wonu ✨,,"anxiety hits, i keep refreshing idol champ daily chart 🥲",en,[],[],[],0,0,0,[],[],https://twitter.com/wonuxgd/status/1440328868628340751,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1025,1.44033E+18,1.44033E+18,2021-09-21 14:46:35+00:00,21/9/2021,14:46:35,0,202491278,eraivy,eraivy,,"1 Peter 5:6-7 (NASB) “Therefore humble yourselves under the mighty hand of God, that He may exalt you at the proper time, casting all your anxiety on Him, because He cares for you.”",en,[],[],[],0,1,0,[],[],https://twitter.com/eraivy/status/1440326597194649619,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1026,1.44033E+18,1.44033E+18,2021-09-21 14:44:55+00:00,21/9/2021,14:44:55,0,1072605644,shah_sulong,shahsulong,,"I finally the first episode of the Good Doctor.  Rasa anxiety mencanak naik. Dah lama tak nonton tv, lagu ni lah.  I wish bleh tgk light weight romance movies but lama dah teringin tgk siri tu. I cringed though at Shaun. Kesian dia ngadap diskriminasi",in,[],[],[],1,0,0,[],[],https://twitter.com/shah_sulong/status/1440326178527604753,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
1027,1.44033E+18,1.44033E+18,2021-09-21 14:44:09+00:00,21/9/2021,14:44:09,0,14581002,marauderz,Marauderz,,Always a level of anxiety when your #3DPrinting takes HOURS to complete...,en,[],[],[],0,0,0,['3dprinting'],[],https://twitter.com/marauderz/status/1440325986730397716,FALSE,,0,,,"1.290270,103.851959,500km",,,,,[],,,,,anxious
